Serial,Event,&quot;Governorate&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
3085,EPIDEMIC,Al Mahwit,1998/0/0,0,0,0
3084,EPIDEMIC,Al Mahwit,1998/0/0,0,0,0
3083,EPIDEMIC,Al Mahwit,1998/0/0,0,0,0
3082,EPIDEMIC,Al Mahwit,1998/0/0,0,0,0
3081,EPIDEMIC,Al Mahwit,1998/0/0,0,0,0
3080,EPIDEMIC,Hadramaut,1998/0/0,0,0,0
3079,EPIDEMIC,Hadramaut,1998/0/0,0,0,0
3078,EPIDEMIC,Hadramaut,1998/0/0,0,0,0
3077,EPIDEMIC,Hadramaut,1998/0/0,0,0,0
3076,EPIDEMIC,Hadramaut,1998/0/0,0,0,0
3075,EPIDEMIC,Lahj,1998/0/0,0,0,0
3074,EPIDEMIC,Lahj,1998/0/0,0,0,0
3073,EPIDEMIC,Lahj,1998/0/0,0,0,0
3072,EPIDEMIC,Lahj,1998/0/0,0,0,0
3071,EPIDEMIC,Lahj,1998/0/0,0,0,0
3070,EPIDEMIC,Ibb,1998/0/0,0,0,0
3069,EPIDEMIC,Ibb,1998/0/0,0,0,0
3068,EPIDEMIC,Ibb,1998/0/0,0,0,0
3067,EPIDEMIC,Ibb,1998/0/0,0,0,0
3066,EPIDEMIC,Ibb,1998/0/0,0,0,0
3065,EPIDEMIC,Abyan,1998/0/0,0,0,0
3064,EPIDEMIC,Abyan,1998/0/0,0,0,0
3063,EPIDEMIC,Abyan,1998/0/0,0,0,0
3062,EPIDEMIC,Dhamar,1998/0/0,0,0,0
3061,EPIDEMIC,Dhamar,1998/0/0,0,0,0
3060,EPIDEMIC,Dhamar,1998/0/0,0,0,0
3059,EPIDEMIC,Dhamar,1998/0/0,0,0,0
3058,EPIDEMIC,Dhamar,1998/0/0,0,0,0
3057,EPIDEMIC,Dhamar,1998/0/0,0,0,0
3056,EPIDEMIC,Shabwah,1998/0/0,0,0,0
3055,EPIDEMIC,Shabwah,1998/0/0,0,0,0
3054,EPIDEMIC,Shabwah,1998/0/0,0,0,0
3053,EPIDEMIC,Shabwah,1998/0/0,0,0,0
3052,EPIDEMIC,Shabwah,1998/0/0,0,0,0
3051,EPIDEMIC,Hajjah,1998/0/0,0,0,0
3050,EPIDEMIC,Hajjah,1998/0/0,0,0,0
3039,EPIDEMIC,Taizz,1998/0/0,0,0,0
3038,EPIDEMIC,Taizz,1998/0/0,0,0,0
3037,EPIDEMIC,Aden,1998/0/0,0,0,0
3036,EPIDEMIC,Aden,1998/0/0,0,0,0
3035,EPIDEMIC,Aden,1998/0/0,0,0,0
3034,EPIDEMIC,Sana'a,1998/0/0,0,0,0
3033,EPIDEMIC,Sana'a,1998/0/0,0,0,0
3032,EPIDEMIC,Sana'a,1998/0/0,0,0,0
3031,EPIDEMIC,Sana'a,1998/0/0,0,0,0
3030,EPIDEMIC,Sana'a,1998/0/0,0,0,0
3029,EPIDEMIC,Sana'a,1998/0/0,0,0,0
3028,EPIDEMIC,Sana'a,1998/0/0,0,0,0
3027,EPIDEMIC,Sana'a,1998/0/0,0,0,0
3026,EPIDEMIC,Amanat Al Asimah,1998/0/0,0,0,0
3025,EPIDEMIC,Amanat Al Asimah,1998/0/0,0,0,0
3024,EPIDEMIC,Amanat Al Asimah,1998/0/0,0,0,0
3023,EPIDEMIC,Amanat Al Asimah,1998/0/0,0,0,0
3022,EPIDEMIC,Amanat Al Asimah,1998/0/0,0,0,0
3021,EPIDEMIC,Al Bayda,1998/0/0,0,0,0
3020,EPIDEMIC,Al Bayda,1998/0/0,0,0,0
3019,EPIDEMIC,Sa'adah,1998/0/0,0,0,0
3018,EPIDEMIC,Sa'adah,1998/0/0,0,0,0
3017,EPIDEMIC,Sa'adah,1998/0/0,0,0,0
3016,EPIDEMIC,Sa'adah,1998/0/0,0,0,0
3015,EPIDEMIC,Sa'adah,1998/0/0,0,0,0
3014,EPIDEMIC,Sa'adah,1998/0/0,0,0,0
3013,EPIDEMIC,Al Bayda,2008/0/0,0,0,0
3012,EPIDEMIC,Al Bayda,2008/0/0,0,0,0
3011,EPIDEMIC,Al Bayda,2008/0/0,0,0,0
3010,EPIDEMIC,Al Bayda,2008/0/0,0,0,0
3009,EPIDEMIC,Al Bayda,2008/0/0,0,0,0
3008,EPIDEMIC,Al Bayda,2008/0/0,0,0,0
3007,FIRE,Al Bayda,2008/0/0,0,0,0
3006,EPIDEMIC,Hajjah,2008/0/0,0,0,0
3005,EPIDEMIC,Hajjah,2008/0/0,0,0,0
3004,EPIDEMIC,Hajjah,2008/0/0,0,0,0
3003,EPIDEMIC,Hajjah,2008/0/0,0,0,0
3002,EPIDEMIC,Hajjah,2008/0/0,0,0,0
3001,EPIDEMIC,Hajjah,2008/0/0,0,0,0
2000,EPIDEMIC,Hajjah,2008/0/0,0,0,0
1979,EPIDEMIC,Sa'adah,2008/0/0,0,0,0
1978,EPIDEMIC,Sa'adah,2008/0/0,0,0,0
1977,EPIDEMIC,Sa'adah,2008/0/0,0,0,0
1976,EPIDEMIC,Al Hudaydah,2008/0/0,0,0,0
1975,EPIDEMIC,Al Dhale'e,2008/0/0,0,0,0
1974,EPIDEMIC,Al Dhale'e,2008/0/0,0,0,0
1973,EPIDEMIC,Shabwah,2008/0/0,0,0,0
1972,EPIDEMIC,Al Dhale'e,2008/0/0,0,0,0
1971,EPIDEMIC,Shabwah,2008/0/0,0,0,0
1970,EPIDEMIC,Shabwah,2008/0/0,0,0,0
1969,EPIDEMIC,Shabwah,2008/0/0,0,0,0
1968,EPIDEMIC,Shabwah,2008/0/0,0,0,0
1967,EPIDEMIC,Shabwah,2008/0/0,0,0,0
1966,EPIDEMIC,Shabwah,2008/0/0,0,0,0
1965,EPIDEMIC,Shabwah,2008/0/0,0,0,0
1964,EPIDEMIC,Shabwah,2008/0/0,0,0,0
1963,EPIDEMIC,Amran,2008/0/0,0,0,0
1962,EPIDEMIC,Amran,2008/0/0,0,0,0
1961,EPIDEMIC,Amran,2008/10/0,0,0,0
1960,EPIDEMIC,Amran,2008/0/0,0,0,0
15,EARTHQUAKE,Dhamar,13/12/1982,0,0,0
121,SAND STORM,Aden,11/07/2008,0,0,0
120,SAND STORM,Lahj,11/07/2008,0,0,0
119,LIQUEFACTION,Sana'a,2008/11/0,0,0,0
118,BIOLOGICAL,Dhamar,1992/0/0,0,0,0
117,BIOLOGICAL,Sana'a,1996/0/0,0,0,0
116,BIOLOGICAL,Amran,1994/0/0,0,0,0
1959,EPIDEMIC,Amran,2008/0/0,0,0,0
1958,EPIDEMIC,Ibb,2008/0/0,0,0,0
1957,EPIDEMIC,Ibb,2008/0/0,0,0,0
1956,EPIDEMIC,Ibb,2008/0/0,0,0,0
1955,EPIDEMIC,Al Mahwit,2008/0/0,0,0,0
1954,EPIDEMIC,Al Mahwit,2008/0/0,0,0,0
1953,EPIDEMIC,Al Mahwit,2008/0/0,0,0,0
1952,EPIDEMIC,Al Mahwit,2008/0/0,0,0,0
1951,EPIDEMIC,Al Mahwit,2008/0/0,0,0,0
1950,EPIDEMIC,Al Mahwit,2008/0/0,0,0,0
1949,EPIDEMIC,Al Mahwit,2008/0/0,0,0,0
1948,EPIDEMIC,Amanat Al Asimah,2008/0/0,0,0,0
1947,EPIDEMIC,Amanat Al Asimah,2008/0/0,0,0,0
1946,EPIDEMIC,Amanat Al Asimah,2008/0/0,0,0,0
1945,EPIDEMIC,Amanat Al Asimah,2008/0/0,0,0,0
1944,EPIDEMIC,Amanat Al Asimah,2008/0/0,0,0,0
1943,EPIDEMIC,Amanat Al Asimah,2008/0/0,0,0,0
1942,EPIDEMIC,Amanat Al Asimah,2008/0/0,0,0,0
1941,EPIDEMIC,Amanat Al Asimah,2008/0/0,0,0,0
1940,EPIDEMIC,Raymah,2008/0/0,0,0,0
1939,EPIDEMIC,Raymah,2008/0/0,0,0,0
1938,EPIDEMIC,Raymah,2006/0/0,0,0,0
1937,EPIDEMIC,Raymah,2008/0/0,0,0,0
1936,EPIDEMIC,Al Maharah,2008/0/0,0,0,0
1935,EPIDEMIC,Al Maharah,2008/0/0,0,0,0
1934,EPIDEMIC,Aden,2008/0/0,0,0,0
1933,EPIDEMIC,Aden,2008/0/0,0,0,0
1932,EPIDEMIC,Aden,2008/0/0,0,0,0
1931,EPIDEMIC,Aden,2008/0/0,0,0,0
1930,EPIDEMIC,Aden,2008/0/0,0,0,0
1929,EPIDEMIC,Abyan,2008/0/0,0,0,0
1928,EPIDEMIC,Abyan,2008/0/0,0,0,0
1927,EPIDEMIC,Abyan,2008/0/0,0,0,0
1926,EPIDEMIC,Abyan,2008/0/0,0,0,0
1925,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
1924,EPIDEMIC,Hadramaut,2004/0/0,0,0,0
1923,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
1922,EPIDEMIC,Taizz,2008/0/0,0,0,0
1921,EPIDEMIC,Taizz,2008/0/0,0,0,0
1920,EPIDEMIC,Taizz,2008/0/0,0,0,0
1919,EPIDEMIC,Taizz,2008/0/0,0,0,0
1918,EPIDEMIC,Sana'a,2008/0/0,0,0,0
1917,EPIDEMIC,Sana'a,2008/0/0,0,0,0
1916,EPIDEMIC,Sana'a,2008/0/0,0,0,0
1915,EPIDEMIC,Sana'a,2008/0/0,0,0,0
1914,EPIDEMIC,Sana'a,2008/0/0,0,0,0
1913,EPIDEMIC,Raymah,2008/0/0,0,0,0
1912,EPIDEMIC,Raymah,2008/0/0,0,0,0
1911,EPIDEMIC,Raymah,2008/0/0,0,0,0
1910,EPIDEMIC,Raymah,2008/0/0,0,0,0
1909,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
1908,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
1907,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
1906,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
1905,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
1904,EPIDEMIC,Al Mahwit,2008/0/0,0,0,0
1903,EPIDEMIC,Al Mahwit,2008/0/0,0,0,0
1883,EPIDEMIC,Amran,2008/0/0,0,0,0
1882,EPIDEMIC,Amran,2008/0/0,0,0,0
1881,EPIDEMIC,Shabwah,2008/0/0,0,0,0
1880,EPIDEMIC,Shabwah,2008/0/0,0,0,0
1879,EPIDEMIC,Shabwah,2008/0/0,0,0,0
1878,EPIDEMIC,Shabwah,2008/0/0,0,0,0
1877,EPIDEMIC,Shabwah,2008/0/0,0,0,0
1876,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
1875,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
1874,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
1873,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
1872,EPIDEMIC,Marib,2008/0/0,0,0,0
1871,EPIDEMIC,Marib,2008/0/0,0,0,0
1870,EPIDEMIC,Marib,2008/0/0,0,0,0
1869,EPIDEMIC,Marib,2008/0/0,0,0,0
1868,EPIDEMIC,Marib,2008/0/0,0,0,0
1867,EPIDEMIC,Hajjah,2008/0/0,0,0,0
1866,EPIDEMIC,Hajjah,2008/0/0,0,0,0
1865,EPIDEMIC,Hajjah,2008/0/0,0,0,0
1864,EPIDEMIC,Al Bayda,2008/0/0,0,0,0
1863,EPIDEMIC,Al Bayda,2008/0/0,0,0,0
1862,EPIDEMIC,Al Bayda,2008/0/0,0,0,0
1861,EPIDEMIC,Al Bayda,2008/0/0,0,0,0
1860,EPIDEMIC,Al Bayda,2008/0/0,0,0,0
1859,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
1858,EPIDEMIC,Dhamar,2008/0/0,0,0,0
1857,EPIDEMIC,Dhamar,2008/0/0,0,0,0
1856,EPIDEMIC,Dhamar,2008/0/0,0,0,0
1855,EPIDEMIC,Marib,2008/0/0,0,0,0
1854,EPIDEMIC,Marib,2008/0/0,0,0,0
1853,EPIDEMIC,Marib,2008/0/0,0,0,0
1852,EPIDEMIC,Sa'adah,2008/0/0,0,0,0
1851,EPIDEMIC,Sa'adah,2008/0/0,0,0,0
1850,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
1849,EPIDEMIC,Al Maharah,2008/0/0,0,0,0
1848,EPIDEMIC,Al Maharah,2008/0/0,0,0,0
1847,EPIDEMIC,Al Maharah,2008/0/0,0,0,0
1846,EPIDEMIC,Al Maharah,2008/0/0,0,0,0
1845,EPIDEMIC,Amanat Al Asimah,2008/0/0,0,0,0
1844,EPIDEMIC,Amanat Al Asimah,2008/0/0,0,0,0
1843,EPIDEMIC,Amanat Al Asimah,2008/0/0,0,0,0
1842,EPIDEMIC,Amanat Al Asimah,2008/0/0,0,0,0
1841,EPIDEMIC,Ibb,2008/0/0,0,0,0
1840,EPIDEMIC,Ibb,2008/0/0,0,0,0
1839,EPIDEMIC,Ibb,2008/0/0,0,0,0
1838,EPIDEMIC,Ibb,2008/0/0,0,0,0
1837,EPIDEMIC,Al Dhale'e,2008/0/0,0,0,0
1836,EPIDEMIC,Al Dhale'e,2008/0/0,0,0,0
1835,EPIDEMIC,Al Dhale'e,2008/0/0,0,0,0
1834,EPIDEMIC,Al Dhale'e,2008/0/0,0,0,0
1833,EPIDEMIC,Al Dhale'e,2008/0/0,0,0,0
1832,EPIDEMIC,Al Dhale'e,2008/0/0,0,0,0
1831,EPIDEMIC,Taizz,2008/0/0,0,0,0
1830,EPIDEMIC,Taizz,2008/0/0,0,0,0
1829,EPIDEMIC,Taizz,2008/0/0,0,0,0
1828,EPIDEMIC,Taizz,2008/0/0,0,0,0
1827,EPIDEMIC,Taizz,2008/0/0,0,0,0
1826,EPIDEMIC,Aden,2008/0/0,0,0,0
1825,EPIDEMIC,Aden,2008/0/0,0,0,0
1824,EPIDEMIC,Aden,2008/0/0,0,0,0
1823,EPIDEMIC,Aden,2008/0/0,0,0,0
1822,EPIDEMIC,Aden,2008/0/0,0,0,0
1821,EPIDEMIC,Abyan,2008/0/0,0,0,0
1820,EPIDEMIC,Abyan,2008/0/0,0,0,0
1819,EPIDEMIC,Abyan,2008/0/0,0,0,0
1818,EPIDEMIC,Abyan,2008/0/0,0,0,0
1817,EPIDEMIC,Abyan,2008/0/0,0,0,0
1816,EPIDEMIC,Taizz,1999/12/0,0,0,0
1815,EPIDEMIC,Taizz,1999/12/0,0,0,0
1814,EPIDEMIC,Taizz,1999/12/0,0,0,0
1813,EPIDEMIC,Taizz,1999/11/0,0,0,0
1812,EPIDEMIC,Taizz,1999/11/0,0,0,0
1811,EPIDEMIC,Taizz,1999/11/0,0,0,0
1810,EPIDEMIC,Taizz,1999/11/0,0,0,0
1809,EPIDEMIC,Taizz,1999/11/0,0,0,0
1808,EPIDEMIC,Taizz,1999/11/0,0,0,0
1807,EPIDEMIC,Taizz,1999/11/0,0,0,0
1806,EPIDEMIC,Taizz,1999/10/0,0,0,0
1805,EPIDEMIC,Taizz,1999/10/0,0,0,0
1804,EPIDEMIC,Taizz,1999/10/0,0,0,0
1803,EPIDEMIC,Taizz,1999/10/0,0,0,0
1802,EPIDEMIC,Taizz,1999/10/0,0,0,0
1801,EPIDEMIC,Taizz,1999/10/0,0,0,0
1800,EPIDEMIC,Taizz,1999/10/0,0,0,0
1799,EPIDEMIC,Taizz,1999/9/0,0,0,0
1798,EPIDEMIC,Taizz,1999/9/0,0,0,0
1797,EPIDEMIC,Taizz,1999/9/0,0,0,0
1796,EPIDEMIC,Taizz,1999/9/0,0,0,0
1795,EPIDEMIC,Taizz,1999/9/0,0,0,0
1794,EPIDEMIC,Taizz,1999/9/0,0,0,0
1793,EPIDEMIC,Taizz,1999/9/0,0,0,0
1792,EPIDEMIC,Taizz,1999/9/0,0,0,0
1791,EPIDEMIC,Taizz,1999/8/0,0,0,0
1790,EPIDEMIC,Taizz,1999/8/0,0,0,0
1789,EPIDEMIC,Taizz,1999/8/0,0,0,0
1788,EPIDEMIC,Taizz,1999/8/0,0,0,0
1787,EPIDEMIC,Taizz,1999/8/0,0,0,0
1786,EPIDEMIC,Taizz,1999/8/0,0,0,0
1785,EPIDEMIC,Taizz,1999/8/0,0,0,0
1784,EPIDEMIC,Taizz,1999/8/0,0,0,0
1783,EPIDEMIC,Taizz,1999/1/0,0,0,0
1782,EPIDEMIC,Taizz,1999/1/0,0,0,0
1781,EPIDEMIC,Taizz,1999/1/0,0,0,0
1780,EPIDEMIC,Taizz,1999/1/0,0,0,0
1779,EPIDEMIC,Taizz,1999/1/0,0,0,0
1778,EPIDEMIC,Taizz,1999/1/0,0,0,0
1777,EPIDEMIC,Taizz,1999/1/0,0,0,0
1776,EPIDEMIC,Taizz,1999/1/0,0,0,0
1775,EPIDEMIC,Taizz,1999/7/0,0,0,0
1774,EPIDEMIC,Taizz,1999/7/0,0,0,0
1773,EPIDEMIC,Taizz,1999/7/0,0,0,0
1772,EPIDEMIC,Taizz,1999/7/0,0,0,0
1771,EPIDEMIC,Taizz,1999/7/0,0,0,0
1770,EPIDEMIC,Taizz,1999/7/0,0,0,0
1769,EPIDEMIC,Taizz,1999/7/0,0,0,0
1768,EPIDEMIC,Taizz,1999/6/0,0,0,0
1767,EPIDEMIC,Taizz,1999/6/0,0,0,0
1766,EPIDEMIC,Taizz,1999/6/0,0,0,0
1765,EPIDEMIC,Taizz,1999/6/0,0,0,0
1764,EPIDEMIC,Taizz,1999/6/0,0,0,0
1763,EPIDEMIC,Taizz,1999/6/0,0,0,0
1762,EPIDEMIC,Taizz,1999/6/0,0,0,0
1761,EPIDEMIC,Taizz,1999/6/0,0,0,0
1760,EPIDEMIC,Taizz,1999/3/0,0,0,0
1759,EPIDEMIC,Taizz,1999/3/0,0,0,0
1758,EPIDEMIC,Taizz,1999/3/0,0,0,0
1757,EPIDEMIC,Taizz,1999/3/0,0,0,0
1756,EPIDEMIC,Taizz,1999/3/0,0,0,0
1755,EPIDEMIC,Taizz,1999/3/0,0,0,0
1754,EPIDEMIC,Taizz,1999/3/0,0,0,0
1753,EPIDEMIC,Taizz,1999/3/0,0,0,0
1752,EPIDEMIC,Taizz,1999/2/0,0,0,0
1751,EPIDEMIC,Taizz,1999/2/0,0,0,0
1750,EPIDEMIC,Taizz,1999/2/0,0,0,0
1749,EPIDEMIC,Taizz,1999/2/0,0,0,0
1748,EPIDEMIC,Taizz,1999/2/0,0,0,0
1747,EPIDEMIC,Taizz,1999/2/0,0,0,0
1746,EPIDEMIC,Taizz,1999/2/0,0,0,0
1745,EPIDEMIC,Taizz,1999/2/0,0,0,0
1744,EPIDEMIC,Taizz,1999/4/0,0,0,0
1743,EPIDEMIC,Taizz,1999/4/0,0,0,0
1742,EPIDEMIC,Taizz,1999/4/0,0,0,0
1741,EPIDEMIC,Taizz,1999/4/0,0,0,0
1740,EPIDEMIC,Taizz,1999/4/0,0,0,0
1739,EPIDEMIC,Taizz,1999/4/0,0,0,0
1738,EPIDEMIC,Taizz,1999/4/0,0,0,0
1737,EPIDEMIC,Taizz,1999/4/0,0,0,0
1736,EPIDEMIC,Taizz,1999/5/0,0,0,0
1735,EPIDEMIC,Taizz,1999/5/0,0,0,0
1734,EPIDEMIC,Taizz,1999/5/0,0,0,0
1733,EPIDEMIC,Taizz,1999/5/0,0,0,0
1732,EPIDEMIC,Taizz,1999/5/0,0,0,0
1731,EPIDEMIC,Taizz,1999/5/0,0,0,0
1730,EPIDEMIC,Taizz,1999/5/0,0,0,0
1729,EPIDEMIC,Taizz,1999/5/0,0,0,0
1728,EPIDEMIC,Taizz,2006/0/0,0,0,0
1727,EPIDEMIC,Taizz,2006/0/0,0,0,0
1726,EPIDEMIC,Taizz,2006/0/0,0,0,0
1725,EPIDEMIC,Taizz,2006/0/0,0,0,0
1724,EPIDEMIC,Taizz,2006/0/0,0,0,0
1723,EPIDEMIC,Taizz,2006/0/0,0,0,0
1722,EPIDEMIC,Taizz,2006/0/0,0,0,0
1721,EPIDEMIC,Taizz,2006/0/0,0,0,0
1720,EPIDEMIC,Taizz,2006/0/0,0,0,0
1719,EPIDEMIC,Taizz,2006/0/0,0,0,0
115,BIOLOGICAL,Al Bayda,1994/0/0,0,0,0
114,BIOLOGICAL,Taizz,1994/0/0,0,0,0
113,BIOLOGICAL,Ibb,1994/0/0,0,0,0
112,BIOLOGICAL,Al Mahwit,1994/0/0,0,0,0
111,BIOLOGICAL,Dhamar,1994/0/0,0,0,0
110,BIOLOGICAL,Sana'a,1994/0/0,0,0,0
109,BIOLOGICAL,Sa'adah,1994/0/0,0,0,0
13,EARTHQUAKE,Hadramaut,23/07/2005,0,0,0
12,EARTHQUAKE,Hadramaut,06/05/2005,0,0,0
202,THUNDER STORM,Taizz,03/04/2006,0,0,0
104,LIQUEFACTION,Sana'a,2010/3/0,0,0,0
201,THUNDER STORM,Taizz,02/10/2004,0,0,0
4,EPIDEMIC,Taizz,2010/8/0,0,102,0
103,LIQUEFACTION,Sana'a,2010/3/0,0,0,0
3,LIQUEFACTION,Ibb,23/08/2010,0,0,0
102,LIQUEFACTION,Sana'a,2010/3/0,0,0,0
2,LIQUEFACTION,Ibb,23/08/2010,0,0,0
101,LIQUEFACTION,Sana'a,2010/3/0,0,0,0
1,LIQUEFACTION,Ibb,23/08/2010,0,0,0
1718,EPIDEMIC,Taizz,2006/0/0,0,0,0
1717,EPIDEMIC,Taizz,2006/0/0,0,0,0
1716,EPIDEMIC,Taizz,2006/0/0,0,0,0
1715,EPIDEMIC,Taizz,2006/0/0,0,0,0
1714,EPIDEMIC,Taizz,2006/0/0,0,0,0
1713,EPIDEMIC,Taizz,2006/0/0,0,0,0
1712,EPIDEMIC,Taizz,2006/0/0,0,0,0
1711,EPIDEMIC,Taizz,2006/0/0,0,0,0
1710,EPIDEMIC,Taizz,2006/0/0,0,0,0
1709,EPIDEMIC,Taizz,2006/0/0,0,0,0
11,EARTHQUAKE,Taizz,01/02/2005,0,0,0
10,EARTHQUAKE,Dhamar,23/01/2005,0,0,0
108,BIOLOGICAL,Hadramaut,2004/0/0,0,0,0
107,BIOLOGICAL,Al Maharah,2004/0/0,0,0,0
210,THUNDER STORM,Al Mahwit,23/03/2007,0,0,0
106,BIOLOGICAL,Shabwah,2004/0/0,0,0,0
209,THUNDER STORM,Sa'adah,10/05/2006,0,0,0
9,EPIDEMIC,Lahj,06/08/2010,0,0,0
208,THUNDER STORM,Sa'adah,10/05/2006,0,0,0
1699,EPIDEMIC,Ibb,21/04/2009,0,0,0
1698,EPIDEMIC,Al Hudaydah,15/03/2009,0,0,0
1697,EPIDEMIC,Hadramaut,07/11/2009,0,0,0
1696,EPIDEMIC,Dhamar,11/08/2009,0,0,0
1695,EPIDEMIC,Ibb,21/04/2009,0,0,0
1694,EPIDEMIC,Al Hudaydah,15/03/2009,0,0,0
1693,EPIDEMIC,Hadramaut,07/11/2009,0,0,0
1692,EPIDEMIC,Dhamar,11/08/2009,0,0,0
1691,EPIDEMIC,Al Bayda,21/06/2009,0,0,0
1690,EPIDEMIC,Ibb,21/04/2009,0,0,0
1689,EPIDEMIC,Al Hudaydah,11/03/2009,0,0,0
1688,EPIDEMIC,Hajjah,31/10/2009,0,0,0
1687,EPIDEMIC,Taizz,2008/0/0,0,0,0
1686,EPIDEMIC,Taizz,2008/0/0,0,0,0
1685,EPIDEMIC,Taizz,2008/0/0,0,0,0
1684,EPIDEMIC,Taizz,2008/0/0,0,0,0
1683,EPIDEMIC,Taizz,2008/0/0,0,0,0
1682,EPIDEMIC,Taizz,2008/0/0,0,0,0
1681,EPIDEMIC,Taizz,2008/0/0,0,0,0
1680,EPIDEMIC,Taizz,2008/0/0,0,0,0
1679,EPIDEMIC,Taizz,2008/0/0,0,0,0
1678,EPIDEMIC,Taizz,2008/0/0,0,0,0
1677,EPIDEMIC,Taizz,2008/0/0,0,0,0
1676,EPIDEMIC,Taizz,2008/0/0,0,0,0
1675,EPIDEMIC,Taizz,2008/0/0,0,0,0
1674,EPIDEMIC,Taizz,2008/0/0,0,0,0
1673,EPIDEMIC,Taizz,2004/0/0,0,0,0
1672,EPIDEMIC,Taizz,2004/0/0,0,0,0
1671,EPIDEMIC,Taizz,2004/0/0,0,0,0
1670,EPIDEMIC,Taizz,2004/0/0,0,0,0
1669,EPIDEMIC,Taizz,2004/0/0,0,0,0
1668,EPIDEMIC,Taizz,2004/0/0,0,0,0
1667,EPIDEMIC,Taizz,2004/0/0,0,0,0
1666,EPIDEMIC,Taizz,2004/0/0,0,0,0
1665,EPIDEMIC,Taizz,2004/0/0,0,0,0
1664,EPIDEMIC,Taizz,2004/0/0,0,0,0
1654,EPIDEMIC,Taizz,2004/0/0,0,0,0
1653,EPIDEMIC,Taizz,2004/0/0,0,0,0
1652,EPIDEMIC,Taizz,2004/0/0,0,0,0
1651,EPIDEMIC,Taizz,2006/0/0,0,0,0
1650,EPIDEMIC,Taizz,2006/0/0,0,0,0
1649,EPIDEMIC,Taizz,2006/0/0,0,0,0
1648,EPIDEMIC,Taizz,2006/0/0,0,0,0
1647,EPIDEMIC,Taizz,2006/0/0,0,0,0
1646,EPIDEMIC,Taizz,2006/0/0,0,0,0
1645,EPIDEMIC,Taizz,2006/0/0,0,0,0
1644,EPIDEMIC,Taizz,2006/0/0,0,0,0
1643,EPIDEMIC,Taizz,2006/0/0,0,0,0
1642,EPIDEMIC,Taizz,2006/0/0,0,0,0
1641,EPIDEMIC,Taizz,2006/0/0,0,0,0
1640,EPIDEMIC,Taizz,2006/0/0,0,0,0
1639,EPIDEMIC,Taizz,2006/0/0,0,0,0
1638,EPIDEMIC,Taizz,2006/0/0,0,0,0
1637,EPIDEMIC,Taizz,2006/0/0,0,0,0
1636,EPIDEMIC,Taizz,2006/0/0,0,0,0
1635,EPIDEMIC,Taizz,2006/0/0,0,0,0
1634,EPIDEMIC,Taizz,2006/0/0,0,0,0
1633,EPIDEMIC,Taizz,2006/0/0,0,0,0
1632,EPIDEMIC,Taizz,2006/0/0,0,0,0
1631,EPIDEMIC,Taizz,2006/0/0,0,0,0
1630,EPIDEMIC,Taizz,2006/0/0,0,0,0
1629,EPIDEMIC,Taizz,2006/0/0,0,0,0
1628,EPIDEMIC,Taizz,2006/0/0,0,0,0
1627,EPIDEMIC,Taizz,2006/0/0,0,0,0
1626,EPIDEMIC,Taizz,2006/0/0,0,0,0
1625,EPIDEMIC,Taizz,2006/0/0,0,0,0
1624,EPIDEMIC,Taizz,2006/0/0,0,0,0
1623,EPIDEMIC,Taizz,2006/0/0,0,0,0
1622,EPIDEMIC,Taizz,2006/0/0,0,0,0
1621,EPIDEMIC,Taizz,2006/0/0,0,0,0
1620,EPIDEMIC,Taizz,2006/0/0,0,0,0
1619,EPIDEMIC,Taizz,2006/0/0,0,0,0
1618,EPIDEMIC,Taizz,2006/0/0,0,0,0
1617,EPIDEMIC,Taizz,2006/0/0,0,0,0
1616,EPIDEMIC,Taizz,2006/0/0,0,0,0
1615,EPIDEMIC,Taizz,2006/0/0,0,0,0
1614,EPIDEMIC,Taizz,2006/0/0,0,0,0
1613,EPIDEMIC,Taizz,2006/0/0,0,0,0
1612,EPIDEMIC,Taizz,2006/0/0,0,0,0
1611,EPIDEMIC,Taizz,2006/0/0,0,0,0
1610,EPIDEMIC,Taizz,2006/0/0,0,0,0
1609,EPIDEMIC,Taizz,2006/0/0,0,0,0
1608,EPIDEMIC,Taizz,2005/0/0,0,0,0
1607,EPIDEMIC,Taizz,2005/0/0,0,0,0
1606,EPIDEMIC,Taizz,2005/0/0,0,0,0
1605,EPIDEMIC,Taizz,2005/0/0,0,0,0
1604,EPIDEMIC,Taizz,2005/0/0,0,0,0
1603,EPIDEMIC,Taizz,2005/0/0,0,0,0
1584,EPIDEMIC,Taizz,2007/0/0,0,0,0
1583,EPIDEMIC,Taizz,2007/0/0,0,0,0
